year,state,age,gender,race,voter_registration
2020,Arkansas,68,Female,802,0.0
2020,Arkansas,37,Male,100,0.0
2020,Arkansas,73,Male,100,0.0
2020,Arkansas,43,Female,100,0.0
2020,Arkansas,19,Male,100,0.0
2020,Arkansas,75,Male,100,0.0
2020,Arkansas,47,Female,802,0.0
2020,Arkansas,41,Male,802,0.0
2020,Arkansas,20,Male,802,0.0
2020,Arkansas,60,Female,802,0.0
2020,Arkansas,39,Male,200,1.0
2020,Arkansas,48,Male,100,0.0
2020,Arkansas,63,Male,100,0.0
2020,Arkansas,78,Male,100,0.0
2020,Arkansas,68,Male,100,0.0
2020,Arkansas,23,Male,100,1.0
2020,Arkansas,42,Female,100,1.0
2020,Arkansas,49,Male,200,0.0
2020,Arkansas,33,Male,100,0.0
2020,Arkansas,41,Female,200,0.0
2020,Arkansas,21,Male,200,0.0
2020,Arkansas,54,Male,100,1.0
2020,Arkansas,60,Male,100,1.0
2020,Arkansas,56,Male,100,0.0
2020,Arkansas,37,Male,200,0.0
2020,Arkansas,46,Male,100,1.0
2020,Arkansas,47,Female,100,0.0
2020,Arkansas,22,Female,100,1.0
2020,Arkansas,63,Female,100,0.0
2020,Arkansas,69,Male,100,0.0
2020,Arkansas,25,Female,200,1.0
2020,Arkansas,37,Female,200,0.0
2020,Arkansas,48,Female,100,0.0
2020,Arkansas,63,Male,200,1.0
2020,Arkansas,18,Female,300,0.0
2020,Arkansas,49,Female,100,0.0
2020,Arkansas,24,Male,100,1.0
2020,Arkansas,26,Male,100,0.0
2020,Arkansas,55,Female,100,0.0
2020,Arkansas,78,Female,100,0.0
2020,Arkansas,19,Female,100,0.0
2020,Arkansas,54,Male,100,0.0
2020,Arkansas,53,Male,100,0.0
2020,Arkansas,53,Female,100,0.0
2020,Arkansas,73,Male,100,1.0
2020,Arkansas,26,Male,801,0.0
2020,Arkansas,51,Female,100,0.0
2020,Arkansas,57,Male,100,0.0
2020,Arkansas,18,Male,100,0.0
2020,Arkansas,63,Female,100,0.0
2020,Arkansas,32,Male,100,0.0
2020,Arkansas,32,Female,100,0.0
2020,Arkansas,67,Female,100,1.0
2020,Arkansas,65,Female,100,0.0
2020,Arkansas,35,Female,100,0.0
2020,Arkansas,36,Female,100,0.0
2020,Arkansas,30,Male,100,0.0
2020,Arkansas,31,Male,100,1.0
2020,Arkansas,25,Female,100,0.0
2020,Arkansas,69,Male,200,0.0
2020,Arkansas,37,Female,100,0.0
2020,Arkansas,43,Male,100,0.0
2020,Arkansas,26,Male,100,1.0
2020,Arkansas,56,Female,100,1.0
2020,Arkansas,18,Female,100,0.0
2020,Arkansas,32,Female,100,0.0
2020,Arkansas,40,Male,100,0.0
2020,Arkansas,67,Female,100,0.0
2020,Arkansas,37,Male,100,0.0
2020,Arkansas,23,Male,100,0.0
2020,Arkansas,46,Male,100,0.0
2020,Arkansas,27,Male,100,0.0
2020,Arkansas,28,Female,100,0.0
2020,Arkansas,76,Male,100,0.0
2020,Arkansas,53,Female,200,1.0
2020,Arkansas,78,Female,100,1.0
2020,Arkansas,57,Female,100,0.0
2020,Arkansas,72,Female,100,1.0
2020,Arkansas,40,Female,100,0.0
2020,Arkansas,37,Male,100,1.0
2020,Arkansas,58,Male,100,0.0
2020,Arkansas,71,Male,100,1.0
2020,Arkansas,68,Female,100,0.0
2020,Arkansas,47,Female,100,0.0
2020,Arkansas,48,Male,100,1.0
2020,Arkansas,19,Male,100,1.0
2020,Arkansas,20,Male,100,1.0
2020,Arkansas,85,Male,100,1.0
2020,Arkansas,85,Female,100,1.0
2020,Arkansas,36,Female,100,1.0
2020,Arkansas,56,Male,100,0.0
2020,Arkansas,30,Female,100,1.0
2020,Arkansas,31,Male,651,1.0
2020,Arkansas,31,Female,100,0.0
2020,Arkansas,38,Male,200,1.0
2020,Arkansas,60,Male,100,0.0
2020,Arkansas,26,Female,200,0.0
2020,Arkansas,41,Female,100,0.0
2020,Arkansas,37,Male,100,1.0
2020,Arkansas,54,Female,100,1.0
2020,Arkansas,58,Male,100,1.0
2020,Arkansas,25,Female,100,1.0
2020,Arkansas,60,Male,100,1.0
2020,Arkansas,31,Male,100,0.0
2020,Arkansas,56,Male,100,0.0
2020,Arkansas,23,Female,100,0.0
2020,Arkansas,25,Male,200,1.0
2020,Arkansas,68,Female,100,1.0
2020,Arkansas,64,Male,100,0.0
2020,Arkansas,47,Female,100,0.0
2020,Arkansas,47,Male,100,0.0
2020,Arkansas,49,Female,100,0.0
2020,Arkansas,30,Female,200,1.0
2020,Arkansas,37,Male,100,0.0
2020,Arkansas,33,Female,100,0.0
2020,Arkansas,27,Male,100,0.0
2020,Arkansas,58,Female,100,0.0
2020,Arkansas,41,Male,100,1.0
2020,Arkansas,28,Male,100,1.0
2020,Arkansas,22,Male,100,1.0
2020,Arkansas,29,Male,100,1.0
2020,Arkansas,27,Female,100,0.0
2020,Arkansas,55,Female,100,1.0
2020,Arkansas,54,Male,100,0.0
2020,Arkansas,39,Male,100,1.0
2020,Arkansas,24,Male,100,0.0
2020,Arkansas,85,Female,100,0.0
2020,Arkansas,38,Male,100,0.0
2020,Arkansas,23,Female,100,1.0
2020,Arkansas,26,Male,100,1.0
2020,Arkansas,19,Male,100,0.0
2020,Arkansas,21,Male,100,0.0
2020,Arkansas,26,Female,100,1.0
2020,Arkansas,25,Male,100,1.0
2020,Arkansas,55,Female,100,0.0
2020,Arkansas,76,Female,802,1.0
2020,Arkansas,49,Male,100,1.0
2020,Arkansas,53,Female,100,0.0
2020,Arkansas,54,Male,100,0.0
2020,Arkansas,55,Female,100,0.0
2020,Arkansas,73,Male,100,0.0
2020,Arkansas,45,Female,100,1.0
2020,Arkansas,19,Male,100,0.0
2020,Arkansas,53,Male,100,0.0
2020,Arkansas,30,Female,100,0.0
2020,Arkansas,38,Male,100,0.0
2020,Arkansas,80,Female,100,0.0
2020,Arkansas,29,Female,100,1.0
2020,Arkansas,79,Female,100,0.0
2020,Arkansas,57,Male,100,0.0
2020,Arkansas,25,Male,100,0.0
2020,Arkansas,51,Male,100,0.0
2020,Arkansas,58,Male,100,0.0
2020,Arkansas,52,Female,100,0.0
2020,Arkansas,38,Male,100,0.0
2020,Arkansas,41,Female,100,0.0
2020,Arkansas,45,Female,100,1.0
2020,Arkansas,42,Male,100,1.0
2020,Arkansas,61,Female,100,0.0
2020,Arkansas,51,Female,100,1.0
2020,Arkansas,79,Female,100,0.0
2020,Arkansas,80,Male,100,0.0
2020,Arkansas,79,Male,100,1.0
2020,Arkansas,47,Female,100,0.0
2020,Arkansas,20,Male,100,0.0
2020,Arkansas,24,Female,100,0.0
2020,Arkansas,34,Male,100,0.0
2020,Arkansas,20,Female,100,0.0
2020,Arkansas,36,Male,100,0.0
2020,Arkansas,31,Female,100,1.0
2020,Arkansas,67,Male,100,0.0
2020,Arkansas,46,Female,100,0.0
2020,Arkansas,26,Female,100,1.0
2020,Arkansas,31,Male,100,1.0
2020,Arkansas,55,Female,100,1.0
2020,Arkansas,21,Male,100,0.0
2020,Arkansas,23,Female,100,0.0
2020,Arkansas,80,Male,100,1.0
2020,Arkansas,80,Female,100,0.0
2020,Arkansas,58,Male,100,1.0
2020,Arkansas,69,Female,100,0.0
2020,Arkansas,85,Female,100,0.0
2020,Arkansas,55,Male,100,0.0
2020,Arkansas,58,Male,100,1.0
2020,Arkansas,34,Female,100,0.0
2020,Arkansas,57,Female,100,0.0
2020,Arkansas,45,Female,100,0.0
2020,Arkansas,52,Male,100,0.0
2020,Arkansas,58,Female,100,0.0
2020,Arkansas,30,Male,100,0.0
2020,Arkansas,36,Male,100,0.0
2020,Arkansas,64,Male,100,0.0
2020,Arkansas,72,Female,100,0.0
2020,Arkansas,71,Male,100,0.0
2020,Arkansas,48,Male,100,0.0
2020,Arkansas,73,Female,100,1.0
2020,Arkansas,20,Female,100,1.0
2020,Arkansas,21,Male,100,1.0
2020,Arkansas,19,Female,100,0.0
2020,Arkansas,27,Male,100,0.0
2020,Arkansas,29,Female,100,0.0
2020,Arkansas,25,Male,100,0.0
2020,Arkansas,40,Male,100,1.0
2020,Arkansas,35,Female,100,1.0
2020,Arkansas,46,Male,100,0.0
2020,Arkansas,34,Male,100,1.0
2020,Arkansas,30,Female,100,1.0
2020,Arkansas,36,Male,100,1.0
2020,Arkansas,19,Female,100,0.0
2020,Arkansas,39,Female,100,1.0
2020,Arkansas,25,Female,801,1.0
2020,Arkansas,46,Female,100,1.0
2020,Arkansas,23,Female,801,1.0
2020,Arkansas,63,Male,100,1.0
2020,Arkansas,44,Male,200,0.0
2020,Arkansas,35,Male,100,0.0
2020,Arkansas,76,Male,100,0.0
2020,Arkansas,18,Female,100,0.0
2020,Arkansas,22,Male,200,0.0
2020,Arkansas,19,Female,200,1.0
2020,Arkansas,51,Male,100,0.0
2020,Arkansas,49,Female,100,0.0
2020,Arkansas,23,Male,100,1.0
2020,Arkansas,70,Male,100,1.0
2020,Arkansas,73,Female,100,0.0
2020,Arkansas,23,Female,200,1.0
2020,Arkansas,20,Male,200,1.0
2020,Arkansas,51,Male,100,0.0
2020,Arkansas,62,Female,200,1.0
2020,Arkansas,29,Female,100,1.0
2020,Arkansas,53,Male,100,1.0
2020,Arkansas,28,Male,100,0.0
2020,Arkansas,47,Male,200,1.0
2020,Arkansas,46,Female,200,1.0
2020,Arkansas,21,Female,200,1.0
2020,Arkansas,63,Male,100,1.0
2020,Arkansas,64,Female,200,0.0
2020,Arkansas,63,Male,100,0.0
2020,Arkansas,71,Male,100,0.0
2020,Arkansas,61,Male,200,1.0
2020,Arkansas,54,Female,100,0.0
2020,Arkansas,23,Female,100,1.0
2020,Arkansas,52,Male,100,0.0
2020,Arkansas,51,Male,100,0.0
2020,Arkansas,24,Female,200,0.0
2020,Arkansas,40,Male,100,0.0
2020,Arkansas,44,Female,100,0.0
2020,Arkansas,33,Female,100,0.0
2020,Arkansas,61,Male,100,0.0
2020,Arkansas,41,Female,100,0.0
2020,Arkansas,40,Male,100,0.0
2020,Arkansas,72,Female,200,1.0
2020,Arkansas,39,Male,200,0.0
2020,Arkansas,29,Female,200,0.0
2020,Arkansas,23,Male,100,0.0
2020,Arkansas,24,Female,100,0.0
2020,Arkansas,29,Male,100,0.0
2020,Arkansas,40,Female,100,1.0
2020,Arkansas,51,Male,100,1.0
2020,Arkansas,20,Male,100,1.0
2020,Arkansas,51,Female,100,1.0
2020,Arkansas,52,Female,100,0.0
2020,California,42,Female,100,0.0
2020,California,49,Male,100,0.0
2020,California,34,Male,100,0.0
2020,California,35,Female,100,1.0
2020,California,50,Female,100,1.0
2020,California,18,Female,100,0.0
2020,California,44,Male,100,1.0
2020,California,38,Female,100,1.0
2020,California,62,Male,100,0.0
2020,California,52,Female,651,0.0
2020,California,42,Male,803,0.0
2020,California,59,Male,100,1.0
2020,California,66,Male,100,0.0
2020,California,31,Male,200,1.0
2020,California,18,Male,100,0.0
2020,California,23,Male,651,0.0
2020,California,30,Male,651,0.0
2020,California,31,Female,651,0.0
2020,California,51,Female,100,0.0
2020,California,51,Male,100,0.0
2020,California,25,Male,100,0.0
2020,California,32,Male,100,0.0
2020,California,80,Male,200,0.0
2020,California,18,Male,100,0.0
2020,California,41,Female,100,0.0
2020,California,31,Male,100,0.0
2020,California,34,Male,100,0.0
2020,California,44,Female,100,0.0
2020,California,18,Male,100,0.0
2020,California,25,Male,100,0.0
2020,California,24,Male,100,0.0
2020,California,19,Female,100,1.0
2020,California,21,Male,100,0.0
2020,California,44,Female,100,1.0
2020,California,22,Female,100,0.0
2020,California,25,Male,100,1.0
2020,California,35,Female,651,0.0
2020,California,37,Female,100,0.0
2020,California,34,Male,100,0.0
2020,California,30,Female,100,0.0
2020,California,85,Male,100,1.0
2020,California,67,Male,100,0.0
2020,California,80,Female,100,0.0
2020,California,35,Male,100,0.0
2020,California,51,Female,651,1.0
2020,California,19,Male,651,0.0
2020,California,30,Male,100,1.0
2020,California,44,Male,100,0.0
2020,California,18,Male,100,0.0
2020,California,69,Male,100,1.0
2020,California,26,Male,100,0.0
2020,California,71,Female,100,1.0
2020,California,61,Male,651,0.0
2020,California,54,Female,100,1.0
2020,California,45,Female,100,0.0
2020,California,54,Male,100,0.0
2020,California,75,Female,100,0.0
2020,California,23,Female,100,1.0
2020,California,85,Female,100,0.0
2020,California,62,Female,651,0.0
2020,California,65,Male,651,0.0
2020,California,37,Female,651,0.0
2020,California,34,Female,100,0.0
2020,California,36,Male,100,1.0
2020,California,66,Male,100,0.0
2020,California,66,Female,100,0.0
2020,California,37,Male,100,0.0
2020,California,29,Male,100,0.0
2020,California,39,Male,651,0.0
2020,California,34,Female,651,0.0
2020,California,70,Male,100,0.0
2020,California,40,Male,100,1.0
2020,California,33,Male,200,0.0
2020,California,23,Male,200,0.0
2020,California,19,Male,100,0.0
2020,California,21,Male,100,1.0
2020,California,35,Male,100,1.0
2020,California,23,Female,100,1.0
2020,California,37,Female,100,0.0
2020,California,66,Female,651,1.0
2020,California,35,Female,200,0.0
2020,California,74,Female,100,0.0
2020,California,80,Male,100,0.0
2020,California,37,Female,100,0.0
2020,California,24,Male,100,0.0
2020,California,43,Female,100,0.0
2020,California,40,Male,100,0.0
2020,California,18,Female,651,0.0
2020,California,20,Male,651,0.0
2020,California,53,Male,100,0.0
2020,California,52,Female,100,0.0
2020,California,74,Male,651,0.0
2020,California,70,Female,651,0.0
2020,California,23,Male,100,0.0
2020,California,18,Female,100,0.0
2020,California,21,Female,100,1.0
2020,California,60,Female,651,0.0
2020,California,27,Male,200,0.0
2020,California,21,Male,200,0.0
2020,California,85,Female,100,1.0
2020,California,18,Female,100,0.0
2020,California,18,Female,100,0.0
2020,California,19,Female,100,0.0
2020,California,44,Female,100,0.0
2020,California,19,Male,300,0.0
2020,California,19,Female,300,0.0
2020,California,28,Female,100,1.0
2020,California,54,Female,100,0.0
2020,California,30,Female,100,0.0
2020,California,33,Male,100,0.0
2020,California,33,Female,100,0.0
2020,California,59,Female,100,1.0
2020,California,70,Female,100,0.0
2020,California,30,Male,100,0.0
2020,California,56,Female,100,0.0
2020,California,32,Male,100,0.0
2020,California,70,Female,651,0.0
2020,California,24,Female,100,1.0
2020,California,71,Male,100,0.0
2020,California,65,Female,100,0.0
2020,California,68,Male,100,1.0
2020,California,44,Male,100,0.0
2020,California,32,Female,100,1.0
2020,California,39,Male,100,1.0
2020,California,45,Female,100,1.0
2020,California,68,Female,651,0.0
2020,California,69,Male,651,0.0
2020,California,58,Female,100,0.0
2020,California,55,Male,100,0.0
2020,California,59,Male,651,0.0
2020,California,52,Female,651,0.0
2020,California,57,Male,100,1.0
2020,California,58,Female,100,1.0
2020,California,69,Female,100,0.0
2020,California,69,Male,100,0.0
2020,California,18,Male,651,0.0
2020,California,54,Male,651,0.0
2020,California,32,Female,651,0.0
2020,California,22,Male,651,0.0
2020,California,53,Male,651,0.0
2020,California,85,Female,100,0.0
2020,California,27,Female,651,1.0
2020,California,70,Female,100,0.0
2020,California,70,Male,100,0.0
2020,California,42,Male,100,0.0
2020,California,43,Female,100,0.0
2020,California,44,Male,100,0.0
2020,California,61,Male,651,0.0
2020,California,57,Female,651,0.0
2020,California,18,Male,100,0.0
2020,California,62,Female,100,0.0
2020,California,63,Male,100,0.0
2020,California,22,Male,100,0.0
2020,California,47,Female,651,0.0
2020,California,49,Male,651,0.0
2020,California,18,Male,100,0.0
2020,California,80,Female,100,0.0
2020,California,52,Female,100,0.0
2020,California,45,Female,100,0.0
2020,California,18,Female,200,0.0
2020,California,35,Male,100,1.0
2020,California,20,Female,100,1.0
2020,California,51,Female,100,1.0
2020,California,18,Male,100,0.0
2020,California,34,Male,651,1.0
2020,California,30,Female,651,1.0
2020,California,59,Male,100,0.0
2020,California,50,Female,100,0.0
2020,California,23,Female,100,0.0
2020,California,62,Female,100,0.0
2020,California,64,Male,100,0.0
2020,California,85,Female,100,0.0
2020,California,44,Male,651,1.0
2020,California,70,Female,100,0.0
2020,California,23,Male,100,1.0
2020,California,44,Female,100,0.0
2020,California,21,Male,200,0.0
2020,California,27,Female,100,0.0
2020,California,39,Female,100,0.0
2020,California,29,Male,651,0.0
2020,California,19,Female,100,0.0
2020,California,68,Male,651,0.0
2020,California,66,Female,651,0.0
2020,California,33,Female,100,1.0
2020,California,39,Male,100,1.0
2020,California,34,Male,100,1.0
2020,California,53,Female,100,0.0
2020,California,18,Male,100,0.0
2020,California,21,Female,100,0.0
2020,California,41,Female,100,0.0
2020,California,26,Male,200,0.0
2020,California,59,Female,651,0.0
2020,California,65,Male,651,0.0
2020,California,37,Female,651,1.0
2020,California,85,Female,100,0.0
2020,California,85,Male,100,0.0
2020,California,69,Male,651,0.0
2020,California,67,Female,651,0.0
2020,California,85,Female,651,0.0
2020,California,38,Male,100,1.0
2020,California,34,Female,100,1.0
2020,California,18,Male,100,0.0
2020,California,25,Male,300,0.0
2020,California,34,Male,200,0.0
2020,California,18,Female,100,0.0
2020,California,24,Female,100,0.0
2020,California,38,Male,100,0.0
2020,California,41,Male,100,0.0
2020,California,34,Female,100,0.0
2020,California,21,Male,200,1.0
2020,California,25,Female,200,0.0
2020,California,41,Female,200,1.0
2020,California,44,Male,100,0.0
2020,California,48,Male,100,0.0
2020,California,57,Male,100,0.0
2020,California,20,Female,100,1.0
2020,California,85,Female,100,1.0
2020,California,52,Female,100,0.0
2020,California,45,Male,100,0.0
2020,California,20,Male,100,0.0
2020,California,21,Male,100,0.0
2020,California,25,Male,100,0.0
2020,California,19,Male,100,0.0
2020,California,85,Male,300,0.0
2020,California,56,Female,651,0.0
2020,California,54,Male,100,0.0
2020,California,58,Female,100,0.0
2020,California,56,Male,100,0.0
2020,California,58,Male,200,0.0
2020,California,19,Female,100,0.0
2020,California,45,Male,100,0.0
2020,California,35,Female,100,0.0
2020,California,42,Male,200,1.0
2020,California,30,Male,200,0.0
2020,California,80,Female,651,1.0
2020,California,47,Male,651,0.0
2020,California,58,Female,100,0.0
2020,California,80,Male,100,1.0
2020,California,32,Male,651,0.0
2020,California,62,Female,100,0.0
2020,California,25,Female,100,1.0
2020,California,67,Male,100,0.0
2020,California,67,Male,100,1.0
2020,California,18,Male,100,1.0
2020,California,70,Male,200,0.0
2020,California,29,Male,100,1.0
2020,California,57,Male,200,1.0
2020,California,36,Male,100,0.0
2020,California,35,Female,100,0.0
2020,California,19,Female,100,0.0
2020,California,18,Male,100,0.0
2020,California,20,Male,652,0.0
2020,California,72,Male,100,1.0
2020,California,65,Male,651,0.0
2020,California,59,Female,651,0.0
2020,California,30,Male,651,0.0
2020,California,71,Female,100,0.0
2020,California,72,Male,100,0.0
2020,California,30,Male,651,1.0
2020,California,25,Female,651,0.0
2020,California,74,Female,100,0.0
2020,California,64,Female,100,0.0
2020,California,46,Female,100,0.0
2020,California,47,Male,100,1.0
2020,California,22,Male,100,1.0
2020,California,25,Female,100,1.0
2020,California,71,Male,100,0.0
2020,California,62,Female,100,0.0
2020,California,37,Male,100,1.0
2020,California,30,Female,100,1.0
2020,California,34,Female,100,0.0
2020,California,30,Female,100,0.0
2020,California,50,Female,100,0.0
2020,California,71,Female,651,0.0
2020,California,78,Male,651,0.0
2020,California,75,Male,100,0.0
2020,California,61,Female,100,1.0
2020,California,70,Female,200,0.0
2020,California,43,Female,200,0.0
2020,California,55,Male,100,1.0
2020,California,24,Male,100,0.0
2020,California,71,Female,100,0.0
2020,California,28,Male,100,0.0
2020,California,40,Female,100,0.0
2020,California,24,Female,100,0.0
2020,California,74,Female,100,0.0
2020,California,19,Female,100,0.0
2020,California,28,Male,651,0.0
2020,California,27,Female,100,0.0
2020,California,28,Male,100,0.0
2020,California,40,Female,100,0.0
2020,California,33,Male,100,0.0
2020,California,21,Male,100,1.0
2020,California,57,Female,651,0.0
2020,California,60,Male,651,0.0
2020,California,43,Female,100,0.0
2020,California,33,Female,200,0.0
2020,California,43,Female,100,0.0
2020,California,44,Male,100,0.0
2020,California,40,Female,200,1.0
2020,California,39,Male,100,0.0
2020,California,35,Female,100,0.0
2020,California,85,Female,651,0.0
2020,California,85,Male,651,0.0
2020,California,48,Female,100,1.0
2020,California,18,Male,100,0.0
2020,California,80,Female,100,0.0
2020,California,23,Female,100,0.0
2020,California,49,Female,651,0.0
2020,California,85,Female,651,0.0
2020,California,64,Female,100,0.0
2020,California,33,Female,100,0.0
2020,California,31,Male,100,0.0
2020,California,25,Male,100,0.0
2020,California,59,Male,100,0.0
2020,California,28,Female,100,0.0
2020,California,40,Female,100,1.0
2020,California,18,Male,100,0.0
2020,California,67,Female,100,1.0
2020,California,20,Female,100,0.0
2020,California,28,Male,651,1.0
2020,California,35,Female,100,1.0
2020,California,55,Female,100,1.0
2020,California,80,Female,100,0.0
2020,California,25,Male,100,0.0
2020,California,23,Female,100,0.0
2020,California,35,Male,100,1.0
2020,California,28,Female,803,1.0
2020,California,48,Male,651,0.0
2020,California,45,Female,651,0.0
2020,California,43,Male,100,0.0
2020,California,59,Female,100,0.0
2020,California,22,Male,100,0.0
2020,California,36,Male,300,0.0
2020,California,43,Female,651,0.0
2020,California,28,Female,100,1.0
2020,California,38,Male,100,0.0
2020,California,64,Male,100,1.0
2020,California,27,Female,651,1.0
2020,California,18,Male,651,0.0
2020,California,22,Male,651,0.0
2020,California,29,Female,100,0.0
2020,California,69,Female,200,0.0
2020,California,72,Male,200,0.0
2020,California,56,Female,100,0.0
2020,California,22,Female,100,0.0
2020,California,39,Female,100,0.0
2020,California,53,Female,100,1.0
2020,California,44,Male,100,0.0
2020,California,43,Female,100,0.0
2020,California,68,Male,100,0.0
2020,California,19,Male,100,0.0
2020,California,45,Male,200,0.0
2020,California,67,Female,100,0.0
2020,California,46,Female,100,0.0
2020,California,43,Male,100,0.0
2020,California,23,Female,100,1.0
2020,California,18,Female,100,0.0
2020,California,22,Male,100,1.0
2020,California,24,Female,651,1.0
2020,California,26,Male,300,0.0
2020,California,68,Male,300,0.0
2020,California,74,Female,300,0.0
2020,California,30,Female,651,0.0
2020,California,55,Female,100,0.0
2020,California,56,Male,100,0.0
2020,California,57,Female,100,0.0
2020,California,34,Female,651,1.0
2020,California,19,Female,100,0.0
2020,California,34,Male,651,1.0
2020,California,32,Female,651,0.0
2020,California,56,Female,651,0.0
2020,California,33,Male,300,0.0
2020,California,26,Male,100,0.0
2020,California,28,Male,100,1.0
2020,California,27,Male,100,1.0
2020,California,26,Male,100,0.0
2020,California,42,Male,100,0.0
2020,California,26,Male,200,0.0
2020,California,52,Female,100,0.0
2020,California,47,Male,300,0.0
2020,California,48,Female,300,0.0
2020,California,52,Female,100,0.0
2020,California,18,Female,100,0.0
2020,California,62,Male,100,0.0
2020,California,19,Male,100,0.0
2020,California,31,Female,100,1.0
2020,California,45,Female,100,0.0
2020,California,67,Female,100,0.0
2020,California,30,Female,200,1.0
2020,California,43,Male,200,1.0
2020,California,80,Female,100,0.0
2020,California,29,Male,100,0.0
2020,California,44,Female,200,1.0
2020,California,63,Male,200,1.0
2020,California,20,Female,200,1.0
2020,California,42,Female,100,0.0
2020,California,36,Male,100,0.0
2020,California,51,Female,100,1.0
2020,California,72,Female,651,0.0
2020,California,38,Male,100,0.0
2020,California,80,Female,651,1.0
2020,California,80,Male,802,0.0
2020,California,66,Female,100,0.0
2020,California,68,Male,100,0.0
2020,California,56,Female,100,1.0
2020,California,36,Male,100,0.0
2020,California,45,Male,100,0.0
2020,California,26,Male,100,0.0
2020,California,30,Female,100,0.0
2020,California,29,Female,651,0.0
2020,California,32,Male,651,0.0
2020,California,65,Male,100,0.0
2020,California,77,Female,100,0.0
2020,California,62,Male,100,0.0
2020,California,38,Male,100,1.0
2020,California,66,Female,100,1.0
2020,California,74,Male,100,0.0
2020,California,40,Male,100,0.0
2020,California,34,Female,100,0.0
2020,California,37,Male,100,0.0
2020,California,52,Female,100,1.0
2020,California,54,Male,100,1.0
2020,California,64,Male,651,0.0
2020,California,62,Male,100,1.0
2020,California,31,Female,100,1.0
2020,California,64,Female,100,0.0
2020,California,44,Male,100,0.0
2020,California,61,Female,100,0.0
2020,California,56,Female,100,0.0
2020,California,46,Female,100,1.0
2020,California,45,Male,651,0.0
2020,California,71,Male,100,0.0
2020,California,27,Male,100,1.0
2020,California,60,Male,100,0.0
2020,California,60,Male,651,0.0
2020,California,28,Female,100,1.0
2020,California,70,Female,100,0.0
2020,California,21,Male,801,0.0
2020,California,58,Female,651,0.0
2020,California,24,Male,651,0.0
2020,California,24,Female,100,1.0
2020,California,27,Female,100,0.0
2020,California,18,Male,100,1.0
2020,California,19,Female,100,0.0
2020,California,74,Male,100,0.0
2020,California,60,Female,100,0.0
2020,California,18,Male,100,0.0
2020,California,20,Female,100,1.0
2020,California,23,Male,100,1.0
2020,California,30,Female,100,1.0
2020,California,52,Male,100,0.0
2020,California,42,Female,100,0.0
2020,California,38,Male,100,0.0
2020,California,42,Male,100,1.0
2020,California,20,Female,100,0.0
2020,California,61,Female,100,1.0
2020,California,31,Female,100,1.0
2020,California,57,Male,802,0.0
2020,California,51,Female,100,1.0
